ID,SOURCE,MAP_KEY_LOC,MAP_KEY_NO,COMPANY_NAME,FACILITY_ID,ADDRESS1,ADDRESS2,CITY,PROV,POSTAL_CODE,X_NAD_83,Y_NAD_83,DISTANCE_METERS,DISTANCE_MILES,DISTANCE_FEET,DIRECTION,ELEV_METERS,ELEV_METERS_DIFF,ELEV_FEET,ELEV_FEET_DIFF,ADDITIONAL_INFO1,ADDITIONAL_INFO2,NOTES,
928720008,SQG,62,2,CARREIRA SHAWN,,8516 OTIS,,TAMPA,FL,33604,-82.46591,28.02808,614.1032465,0.381586066,2014.77443,WNW,9.5716715,-7.15,31.40312172,-23,,,,
928689349,SQG,63,1,LOSCALZO ANGELO A,,8107 OTIS,,TAMPA,FL,33604,-82.46593,28.02285,630.8842365,0.39201329,2069.830171,WSW,7.393723,-9.33,24.25762139,-31,,,,
928667179,SQG,64,1,FINK RICHARD C AND ANDREW R CASH,,8711 LYNN,,TAMPA,FL,33604,-82.46414,28.03045,643.5483626,0.399882413,2111.379142,NW,9.02373,-7.7,29.60541339,-25,,,,
928667766,SQG,65,1,CRAGER RONALD K,,8720 LYNN,,TAMPA,FL,33604,-82.46416,28.03045,644.7289776,0.400616013,2115.25255,NW,9.02373,-7.7,29.60541339,-25,,,,
928743208,SQG,66,1,HATTEN TRUMAN,,715 SEWARD,,TAMPA,FL,33604,-82.45323,28.02795,675.4601494,0.419711478,2216.076605,ENE,5.5735087,-11.15,18.2857897,-37,,,,
928672323,SQG,67,1,PARTS UNLIMITED,,7808 FLORIDA,,TAMPA,FL,33604,-82.45951,28.01929,682.2192518,0.42391139,2238.252138,S,6.59535,-10.13,21.6382874,-33,,,,
928689869,SQG,68,1,D & R STRIPING,,9027 WESTCHESTER,,TAMPA,FL,33604,-82.456997,28.03149,682.5301519,0.424104574,2239.272151,NNE,8.94777,-7.78,29.35620079,-26,,,,
928648601,SQG,69,1,RUIDIAZ NORMAN,,8509 HAMNER,,TAMPA,FL,33604,-82.46676,28.02808,691.1400715,0.42945453,2267.519919,WNW,8.743245,-7.98,28.68518701,-26,,,,
928629605,SQG,70,1,SANTA-CRUZ MATTHEW E,,9001 FLORIDA,,TAMPA,FL,33604,-82.45937,28.03204,691.8857624,0.429917881,2269.966411,N,10.141094,-6.58,33.27130577,-22,,,,
928684434,SQG,71,1,ON THE SPOT AUTO DETAIL,,8508 HAMNER,,TAMPA,FL,33604,-82.46679,28.02808,693.8866665,0.431161185,2276.531057,WNW,8.743245,-7.98,28.68518701,-26,,,,
928722141,SQG,71,2,ON THE SPOT AUTO DETAILING,,8508 HAMNER,,TAMPA,FL,33604,-82.46679,28.02808,693.8866665,0.431161185,2276.531057,WNW,8.743245,-7.98,28.68518701,-26,,,,
928701413,SQG,73,1,FIRESTONE COMPLETE AUTO CARE #4973,,9035 FLORIDA AVE,,TAMPA,FL,33604,-82.4595,28.032165,705.3261357,0.438269342,2314.062124,N,10.281732,-6.44,33.73271654,-21,,,,
928712848,SQG,74,1,GROW AUTO FINANCIAL INC,,9106 FLORIDA,,TAMPA,FL,33604,-82.45959,28.03221,710.1716895,0.441280229,2329.95961,N,9.930095,-6.79,32.57905184,-22,,,,
928669799,SQG,79,1,O'LAKERS MOVING INC,,8418 BOULEVARD,,TAMPA,FL,33604,-82.46773,28.02628,740.640137,0.460212445,2429.921708,W,8.925289,-7.8,29.28244423,-26,,,,
928717378,SQG,79,2,DISCOUNT AUTO REPAIR,,8406 BOULEVARD,,TAMPA,FL,33604,-82.46773,28.02628,740.640137,0.460212445,2429.921708,W,8.925289,-7.8,29.28244423,-26,,,,
928735333,SQG,80,1,HAYDEN TOM D,,8320 NORTH,,TAMPA,FL,33604,-82.467738,28.024644,744.3832407,0.462538302,2442.202232,W,10.187543,-6.54,33.42369751,-21,,,,
928667935,SQG,81,1,SHUMAN JAMES A,,8406 MITCHELL,,TAMPA,FL,33604,-82.45204,28.0262,750.4107712,0.466283635,2461.977595,E,6.294202,-10.43,20.65026903,-34,,,,
928683414,SQG,81,2,GOLDEN SHELLY,,8418 MITCHELL,,TAMPA,FL,33604,-82.45204,28.0262,750.4107712,0.466283635,2461.977595,E,6.294202,-10.43,20.65026903,-34,,,,
928692959,SQG,82,1,QUISQUELLA MEAT MARKET,,7708 FLORIDA,,TAMPA,FL,33608,-82.4595,28.01865,753.139301,0.467979065,2470.929464,S,6.771615,-9.95,22.21658465,-33,,,,
928741705,SQG,83,1,BRUCE W BRADY,,8504 NORTH,,TAMPA,FL,33604,-82.467771,28.027327,761.7664052,0.473339699,2499.233612,WNW,8.423826,-8.3,27.63722441,-27,,,,
928637342,SQG,84,1,RESCUE PLUMBING INC,,8512 MITCHELL,,TAMPA,FL,33604,-82.45203,28.02757,775.2735088,0.481732624,2543.548256,ENE,5.9828815,-10.74,19.62887631,-35,,,,
928658072,SQG,84,2,HERMAN DALLAS CONSTRUCTION MGM,,8512 MITCHELL,,TAMPA,FL,33604,-82.45203,28.02757,775.2735088,0.481732624,2543.548256,ENE,5.9828815,-10.74,19.62887631,-35,,,,
928705590,SQG,84,3,YASMIN ANDRETIA DILBERT DBA DI,,8512 MITCHELL,,TAMPA,FL,33604,-82.45203,28.02757,775.2735088,0.481732624,2543.548256,ENE,5.9828815,-10.74,19.62887631,-35,,,,
928712995,SQG,85,1,CHIROMED CHIROPRACTIC,,205 BUSCH,,TAMPA,FL,33612,-82.459415,28.032906,787.6235508,0.489406585,2584.066767,N,9.400925,-7.32,30.84292979,-24,,,,
928687406,SQG,86,1,JOHN A WIEST DDS,,315 BUSCH,,TAMPA,FL,33612,-82.458643,28.032901,793.01887,0.492759081,2601.767945,N,8.906936,-7.82,29.22223097,-26,,,,
896320358,STCS,3,3,KASH N KARRY #427,,120 W WATERS AVE,,TAMPA,FL,33604,-82.459758,28.025293,17.04478658,0.010591139,55.9212158,SSE,16.228191,-0.49,53.24209646,-2,Facility ID | Fac Stat (OD): 8625154 | CLOSED,,,
896336390,STCS,6,8,WAWA FOOD STORE #5196,,8325 N FLORIDA AVE,,TAMPA,FL,33604,-82.45914623,28.02495061,73.4486831,0.045638896,240.9733696,SE,15.884921,-0.84,52.11588255,-3,Facility ID | Fac Stat (OD): 8625078 | OPEN,,,
896348988,STCS,6,9,WAWA FOOD MARKET# 5196,,8325 N FLORIDA AVE,,TAMPA,FL,33604,-82.45914623,28.02495061,73.4486831,0.045638896,240.9733696,SE,15.884921,-0.84,52.11588255,-3,Facility ID | Fac Stat (OD): 9815008 | DELETED,,,
896364091,STCS,8,3,KRISPY KREME DOUGHNUT CO,,8417 N FLORIDA AVE,,TAMPA,FL,33604,-82.459061,28.02637,86.19614866,0.053559804,282.7957632,NE,15.406291,-1.32,50.54557415,-4,Facility ID | Fac Stat (OD): 9400638 | CLOSED,,,
896327091,STCS,15,1,KASH N KARRY,,8320 N FLORIDA AVE,,TAMPA,FL,33604,-82.46054444,28.02419415,142.7810718,0.088720045,468.4418365,SSW,12.7692795,-3.95,41.89396161,-13,Facility ID | Fac Stat (OD): 9100839 | CLOSED,,,
896341508,STCS,22,2,FRONTIER FL LLC-SULPHUR SPRINGS,,8502 N ASHLEY ST,,TAMPA,FL,33604,-82.461971,28.02781,281.610993,0.174984958,923.9205804,NW,11.771753,-4.95,38.62123688,-16,Facility ID | Fac Stat (OD): 8627769 | OPEN,,,
896310029,STCS,28,2,KMART #4245,,8245 N FLORIDA AVE,,TAMPA,FL,33604,-82.457841,28.02301,322.8501885,0.200609806,1059.219778,SE,8.429599,-8.29,27.6561647,-27,Facility ID | Fac Stat (OD): 8627065 | CLOSED,,,
896305249,STCS,29,5,DISCOUNT AUTO PARTS #8,,8623 N FLORIDA AVE,,TAMPA,FL,33604,-82.459121,28.02878,334.2920071,0.207719423,1096.758553,NNE,8.624975,-8.1,28.29716207,-27,Facility ID | Fac Stat (OD): 9064013 | CLOSED,,,
896339706,STCS,37,1,ANDY ANDERMAN SITE,,8619 N DIXON AVE,,TAMPA,FL,33604,-82.457051,28.0288,419.7219745,0.260803144,1377.040598,NE,9.844608,-6.88,32.29858268,-23,Facility ID | Fac Stat (OD): 9601034 | CLOSED,,,
896322224,STCS,40,1,HAYWARD'S AUTO CENTER,,515 W WATERS AVE,,TAMPA,FL,33604,-82.464871,28.02569,457.4187391,0.284226827,1500.717647,W,8.655095,-8.07,28.39598097,-26,Facility ID | Fac Stat (OD): 8626223 | CLOSED,,,
896333204,STCS,50,3,KING TRAILERS,,610 W WATERS AVE,,TAMPA,FL,33604,-82.465711,28.02497,542.3141663,0.3369784,1779.245952,W,8.138235,-8.58,26.70024606,-28,Facility ID | Fac Stat (OD): 9601325 | CLOSED,,,
896361622,STCS,52,5,NORTH GATE SHOPPING CENTER,,8815 N FL AVE,,TAMPA,FL,33604,-82.45744431,28.03039193,553.3296442,0.343823101,1815.385971,NNE,9.822833,-6.9,32.22714239,-23,Facility ID | Fac Stat (OD): 9700430 | DELETED,,,
896365402,STCS,52,6,HOME DEPOT - NORTH GATE SHOPPING CENTER,,8815 N FLORIDA AVE,,TAMPA,FL,33604,-82.45744431,28.03039193,553.3296442,0.343823101,1815.385971,NNE,9.822833,-6.9,32.22714239,-23,Facility ID | Fac Stat (OD): 9700464 | CLOSED,,,
896356504,STCS,53,1,TAMPA CITY-FIRE STATION #11,,710 E FAIRBANKS ST,,TAMPA,FL,33604,-82.454131,28.02683,555.341746,0.345073363,1821.987355,ENE,8.533619,-8.19,27.99743766,-27,Facility ID | Fac Stat (OD): 8842513 | CLOSED,,,
821978237,STCS,58,8,NORTHGATE SHOPPING CTR CLEANERS(FORMERLY),,8805-9035 NORTH FLORIDA AVE,,TAMPA,FL,33604,-82.45850576,28.03097564,584.4683288,0.363171782,1917.54701,NNE,9.329817,-7.39,30.60963583,-24,Facility ID | Fac Stat (OD): 9800806 | CLOSED,,,
896320750,STCS,58,9,NORTHGATE PARTNERS LTD,,8801-9035 N FLORIDA AVE,,TAMPA,FL,33604,-82.45850576,28.03097564,584.4683288,0.363171782,1917.54701,NNE,9.329817,-7.39,30.60963583,-24,Facility ID | Fac Stat (OD): 9800214 | CLOSED,,,
896322340,STCS,72,3,FIRESTONE #1986,,9035 N FLORIDA AVE,,TAMPA,FL,33604,-82.45903679,28.03208367,698.8227639,0.434228334,2292.725602,N,10.039415,-6.68,32.93771325,-22,Facility ID | Fac Stat (OD): 8627506 | CLOSED,,,
896371137,STCS,75,4,7-ELEVEN FOOD STORE #24504,,824 W WATERS AVE,,TAMPA,FL,33604,-82.4674472,28.02525833,710.7229252,0.441622751,2331.768126,W,10.122404,-6.6,33.20998688,-22,Facility ID | Fac Stat (OD): 8508891 | OPEN,,,
896303902,STCS,76,3,SUPERIOR ELECTRIC,,803 W WATERS AVE,,TAMPA,FL,33604,-82.46746862,28.02561874,712.6963506,0.442848981,2338.242619,W,9.579759,-7.14,31.42965551,-23,Facility ID | Fac Stat (OD): 8736474 | CLOSED,,,
896327079,STCS,78,2,UNITED PETROLEUM INC,,UNKNOWN,,UNKNOWN,FL,33610,-82.45464,28.02071,719.2553854,0.446924576,2359.761762,SE,2.2535982,-14.47,7.39369488,-47,Facility ID | Fac Stat (OD): 9047457 | CLOSED,,,
874125278,SWF/LF,19,1,NATHANAEL TIRE SERVICES LLC,,312 E WATERS AVE,,TAMPA,FL,33604,-82.4570181,28.0254557,258.0637542,0.160353383,846.6658598,E,8.979128,-7.74,29.45908136,-25,,,,
874125447,SWF/LF,38,1,COT RIVER TOWER PARK DDMS,,401 E BIRD STREET,,Tampa,FL,33604,-82.4573355,28.0219039,453.3136835,0.281676064,1487.249617,SE,3.5678425,-13.15,11.70552001,-43,,,,
813523788,SWF/LF,77,1,LOI DANH,,7802 N. FLORIDA AVE,,TAMPA,FL,33604,-82.4597395,28.018958,718.938174,0.44672747,2358.721042,S,6.90746,-9.82,22.66227034,-32,,,,
894354042,UST,3,4,KASH N KARRY #427,,120 W WATERS AVE,,TAMPA,FL,33604,-82.459758,28.025293,17.04478658,0.010591139,55.9212158,SSE,16.228191,-0.49,53.24209646,-2,Facility ID | Facility Status: 8625154 | CLOSED,"Tank Status | Status Date: B - REMOVED FROM SITE | 31-MAY-1990, B - REMOVED FROM SITE | 31-MAY-1990, B - REMOVED FROM SITE | 31-MAY-1990, B - REMOVED FROM SITE | 31-MAY-1990, B - REMOVED FROM SITE | 31-MAY-1990, B - REMOVED FROM SITE | 31-MAY-1990",,
858085860,UST,6,10,WAWA FOOD STORE #5196,,8325 N FLORIDA AVE,,TAMPA,FL,33604,-82.45914623,28.02495061,73.4486831,0.045638896,240.9733696,SE,15.884921,-0.84,52.11588255,-3,Facility ID | Facility Status: 8625078 | OPEN,"Tank Status | Status Date: B - REMOVED FROM SITE | 20-SEP-2012, U - IN SERVICE | 01-MAR-2016, B - REMOVED FROM SITE | 20-SEP-2012, U - IN SERVICE | 01-MAR-2016, B - REMOVED FROM SITE | 20-SEP-2012, B - REMOVED FROM SITE | 01-OCT-2000, U - IN SERVICE | 01-MAR-2016",,
894379485,UST,8,4,KRISPY KREME DOUGHNUT CO,,8417 N FLORIDA AVE,,TAMPA,FL,33604,-82.459061,28.02637,86.19614866,0.053559804,282.7957632,NE,15.406291,-1.32,50.54557415,-4,Facility ID | Facility Status: 9400638 | CLOSED,Tank Status | Status Date: B - REMOVED FROM SITE | 31-MAY-1992,,
894368541,UST,15,2,KASH N KARRY,,8320 N FLORIDA AVE,,TAMPA,FL,33604,-82.46054444,28.02419415,142.7810718,0.088720045,468.4418365,SSW,12.7692795,-3.95,41.89396161,-13,Facility ID | Facility Status: 9100839 | CLOSED,"Tank Status | Status Date: B - REMOVED FROM SITE | 31-JAN-1990, B - REMOVED FROM SITE | 31-JAN-1990, B - REMOVED FROM SITE | 31-JAN-1990, B - REMOVED FROM SITE | 31-JAN-1990, B - REMOVED FROM SITE | 31-JAN-1990, B - REMOVED FROM SITE | 31-JAN-1990",,
894353732,UST,22,3,FRONTIER FL LLC-SULPHUR SPRINGS,,8502 N ASHLEY ST,,TAMPA,FL,33604,-82.461971,28.02781,281.610993,0.174984958,923.9205804,NW,11.771753,-4.95,38.62123688,-16,Facility ID | Facility Status: 8627769 | OPEN,Tank Status | Status Date: B - REMOVED FROM SITE | 31-MAY-1992,,
894353443,UST,28,3,KMART #4245,,8245 N FLORIDA AVE,,TAMPA,FL,33604,-82.457841,28.02301,322.8501885,0.200609806,1059.219778,SE,8.429599,-8.29,27.6561647,-27,Facility ID | Facility Status: 8627065 | CLOSED,Tank Status | Status Date: B - REMOVED FROM SITE | 31-AUG-1988,,
894364559,UST,29,6,DISCOUNT AUTO PARTS #8,,8623 N FLORIDA AVE,,TAMPA,FL,33604,-82.459121,28.02878,334.2920071,0.207719423,1096.758553,NNE,8.624975,-8.1,28.29716207,-27,Facility ID | Facility Status: 9064013 | CLOSED,"Tank Status | Status Date: B - REMOVED FROM SITE | 31-OCT-1990, B - REMOVED FROM SITE | 31-OCT-1990, B - REMOVED FROM SITE | 31-OCT-1990",,
867334474,WCRPS,33,4,YUKON & TAMPA (COT LF #38) / HAWLEY PROPERTY,,YUKON & TAMPA,,TAMPA,FL,,-82.4604581,28.02897381,352.3586912,0.21894554,1156.032451,N,8.654062,-8.07,28.39259186,-26,,,,
876182252,WCRPS,88,1,SULPHUR SPRINGS,,NEBRASKA AVENUE,,TAMPA,FL,,-82.45242668,28.02086791,872.1995476,0.541959673,2861.547071,ESE,-0.61708677,-17.34,-2.02456289,-57,,,,
867335801,WCRPS,90,2,"PAUL HOWARDS WRECKER SERVICE, INC.",,8919 N NEBRASKA AVE,,TAMPA,FL,,-82.450991,28.03124,1043.787227,0.648579313,3424.498775,ENE,9.166712,-7.56,30.07451444,-25,,,,
866247311,WELL SURVEILLANCE,6,11,SHELL GAS,,8325 N FLORIDA AVE,,TAMPA,FL,33604,-82.45914623,28.02495061,73.4486831,0.045638896,240.9733696,SE,15.884921,-0.84,52.11588255,-3,,,,
866261212,WELL SURVEILLANCE,7,1,KRISPY KREME DOUGHNUT CO.,,8425 N FLORIDA AVE,,TAMPA,FL,33604,-82.459211,28.02638,77.81044991,0.048349172,255.2836282,NE,15.361665,-1.36,50.39916339,-4,,,,
866267699,WELL SURVEILLANCE,29,7,ADVANCE DISCOUNT AUTO PARTS,,8623 N FLORIDA AVE,,TAMPA,FL,33604,-82.459121,28.02878,334.2920071,0.207719423,1096.758553,NNE,8.624975,-8.1,28.29716207,-27,,,,
898743119,AFS,,,THE HARDAWAY COMPANY,,TAMPA INTERNATIONAL AIRPORT,,TAMPA,FL,33687,,,,,,,,,,,,,,
898629542,AFS,,,"SEPARATION TECHNOLOGIES, LLC",,"BERTH 219, PORT OF TAMPA",,TAMPA,FL,33605,,,,,,,,,,,,,,
898679287,AFS,,,"SUMMERS CONCRETE CONTRACTING, INC",,TAMPA BAY BLV,,TAMPA,FL,33607,,,,,,,,,,,,,,
805447785,CERCLIS,,,WASTE CHEMICAL SPILL,,1 MILE N OF BUSCH BLVD,,TAMPA,FL,33618,-82.4194901,28.0372161,,,,,,,,,Site EPA ID: FLD980709620,,,
805492020,CERCLIS NFRAP,,,WASTE CHEMICAL SPILL,,1 MILE N OF BUSCH BLVD,,TAMPA,FL,33618,-82.4194901,28.0372161,,,,,,,,,Site EPA ID: FLD980709620,,,
891481502,CLEANUP DEP,,,CYPRESS & OLD TAMPA BAY (COT LF #9) / ST AUGUSTINE DIOCESE,,CYPRESS ST & OLD TAMPA BAY,END OF WEST CYPRESS,Tampa,FL,33607,,,,,,,,,,,,,,
822757836,DEL CONTAM SITE,,,TIA FORMER CARGO GASOLINE SITE,,4202 WEST TAMPA BLVD,,TAMPA,FL,33614,,,,,,,,,,,,,,
822755877,DEL CONTAM SITE,,,CITY OF TAMPA REGIONAL ROYAL STREET PARKING LOT,,N TAMPA ST,,TAMPA,FL,,,,,,,,,,,,,,,
891480260,DELISTED WCP,,,TAMPA BAY TIMES FORUM WEST PARKING LOT,,NORTHEAST CORNER FLORIDA AVE AND OLD WAT,,TAMPA,FL,33602,,,,,,,,,,,,,,
895371325,DWM CONTAM,,,Harbour Island Part A-1993,,Beneficial Boulevard,,Tampa,FL,,,,,,,,,,,,,,,
895373423,DWM CONTAM,,,MLK Village Subdivision Part A-2002,,Martin Luther King Boulevard,,Tampa,FL,,,,,,,,,,,,,,,
902953014,DWM CONTAM,,,CITY OF TAMPA REGIONAL ROYAL STREET PARKING LOT,,N TAMPA ST,,TAMPA,FL,32967,,,,,,,,,,,Facility ID: 9100014,,,
874820086,DWM CONTAM,,,CYPRESS & OLD TAMPA BAY (COT LF #9) / ST AUGUSTINE DIOCESE,,CYPRESS ST & OLD TAMPA BAY,,Tampa,FL,33607,,,,,,,,,,,Facility ID: 52276,,,
874798601,DWM CONTAM,,,TAMPA BAY TIMES FORUM WEST PARKING LOT,,NORTHEAST CORNER FLORIDA AVE AND OLD WAT,,TAMPA,FL,,,,,,,,,,,,,,,
895373646,DWM CONTAM,,,North Florida Avenue Part A-1989,,North Florida Avenue,,Tampa,FL,,,,,,,,,,,,,,,
874793188,DWM CONTAM,,,INTERNATIONAL SHIP REPAIR & MARINE 2006-4C-6703,,PORT TAMPA HESS TERMINAL,,TAMPA,FL,33605,,,,,,,,,,,Facility ID: 9808490,,,
894771770,ERIC,,,Critikon Inc,,CYPRESS ST & OLD TAMPA BAY,,Tampa,FL,33607,,,,,,,,,,,,,,
921813786,ERIC,,,BULK LIQUID TRANSPORT 2006-4I-6319,,"CROSS CREEK BLVD & MORRIS BRIDGE, TAMPA, FL 33647",,Tampa,FL,33647,,,,,,,,,,,,,,
825391900,ERNS,,,,,MP: S844,SUB: TAMPA TERMINAL,TAMPA,FL,,,,,,,,,,,,NRC Report No: 1110080,,,
924017100,ERNS,,,,,MP: AZA882,SD: TAMPA,TAMPA,FL,,,,,,,,,,,,NRC Report No: 1403199,,,
806563309,ERNS,,,,,BERTH #1 TAMPA PORT,AUTHORITIES,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,NRC Report No: 403308,,,
806579425,ERNS,,,,,200 MILES OUT OF COZUMEL,ENROUTE TO TAMPA,TAMPA,FL,,,,,,,,,,,,NRC Report No: 272866,,,
806581006,ERNS,,,,,100 GATX DRIVE,PORT OF TAMPA,TAMPA,FL,33605,,,,,,,,,,,NRC Report No: 78574,,,
806587361,ERNS,,,,,ENROUTE FM PUERTO RICO,TO TAMPA,TAMPA,FL,,,,,,,,,,,,NRC Report No: 264027,,,
806590777,ERNS,,,,,OFFSHORE FLORIDA,GULF OF MEXICO,TAMPA,FL,,-82.5331004,27.8927798,,,,,,,,,NRC Report No: 836762,,,
806591552,ERNS,,,,,BIG BEND TERMINAL,TAMPA BAY,TAMPA,FL,,,,,,,,,,,,NRC Report No: 910615,,,
806591899,ERNS,,,,,TAMPA BAY,,TAMPA,FL,,,,,,,,,,,,NRC Report No: 59774,,,
806601245,ERNS,,,,,PORT TAMPA TERMINAL,,TAMPA,FL,,-82.4454952,27.9434487,,,,,,,,,NRC Report No: 571461,,,
806612492,ERNS,,,,,PORT OF TAMPA,BERTH 204,TAMPA,FL,,,,,,,,,,,,NRC Report No: 981266,,,
806613356,ERNS,,,,,TAMPA MARRIOTT WATERSIDE,SLIP 17,TAMPA,FL,,-82.4539697,27.9408534,,,,,,,,,NRC Report No: 995536,,,
806615268,ERNS,,,,,TAMPA BAY,"CYPRESS POINT PARK,CYPRESS BLVD AND WEST SHORE",TAMPA,FL,,,,,,,,,,,,NRC Report No: 945201,,,
806639278,ERNS,,,,,TAMPA CRUISE TERMINAL,TERMINAL NUMBER 2,TAMPA,FL,,-82.4454952,27.9434487,,,,,,,,,NRC Report No: 825796,,,
806645915,ERNS,,,,,BIRTH 204 PORT OF TAMPA,,TAMP,FL,,,,,,,,,,,,NRC Report No: 850588,,,
806649467,ERNS,,,,,PORT OF TAMPA,GARRISON SEAPORT TERMINAL,TAMPA,FL,,,,,,,,,,,,NRC Report No: 788932,,,
806654246,ERNS,,,,,HOOKERS POINT,PORT OF TAMPA,TAMPA,FL,,-82.4373164,27.9336334,,,,,,,,,NRC Report No: 807077,,,
806655546,ERNS,,,,,TAMPA TERMINAL,"NEAR 39TH STREET,NOT AT THE ROAD CROSSING",TAMPA,FL,,-82.4454952,27.9434487,,,,,,,,,NRC Report No: 771681,,,
806667272,ERNS,,,,,PIER 272 TAMPA BAY,,TAMPA,FL,,-82.3660858,28.1321853,,,,,,,,,NRC Report No: 738003,,,
806673737,ERNS,,,,,FLORIDA ROCK TERMINAL,,TAMPA,FL,,,,,,,,,,,,NRC Report No: 713966,,,
806673914,ERNS,,,,,RATTLESNAKE WITHIN TAMPA BAY,,,FL,,,,,,,,,,,,NRC Report No: 596419,,,
806690508,ERNS,,,,,TAMPA SHRIMP DOCK,22ND STREET,,FL,,,,,,,,,,,,NRC Report No: 557056,,,
806691840,ERNS,,,,,TAMPA SHIPBUILDING AND REPAIR,PIER D,TAMPA,FL,,-82.44117,27.9544145,,,,,,,,,NRC Report No: 556995,,,
806700299,ERNS,,,,,TAMPA SHIP BUILDING AND DRY DOCK,,TAMPA,FL,,,,,,,,,,,,NRC Report No: 552750,,,
806703208,ERNS,,,,,BAYSHORE BLVD,TAMPA BAY,TAMPA,FL,,,,,,,,,,,,NRC Report No: 533093,,,
806721171,ERNS,,,,,TECO BIG BEND,TAMPA BAY,TAMPA,FL,,-82.4038479,27.7943441,,,,,,,,,NRC Report No: 495078,,,
806723967,ERNS,,,,,PORT OF TAMPA,CARGILL DOCK,TAMPA,FL,,,,,,,,,,,,NRC Report No: 460079,,,
806726037,ERNS,,,,,"EAST BAY, TAMPA BAY",22ND CAUSEWAY,TAMPA,FL,,,,,,,,,,,,NRC Report No: 468507,,,
806726949,ERNS,,,,,TAMPA BAY,,TAMPA,FL,33606,,,,,,,,,,,NRC Report No: 461779,,,
806730658,ERNS,,,,,TAMPA ELECTRIC COMPANY,"PORT SUTTON ROAD,HILLSBOROUGH BAY",TAMPA,FL,,,,,,,,,,,,NRC Report No: 379762,,,
806731192,ERNS,,,,,TAMPA BAY SHRIMP DOCKS,,TAMPA,FL,,,,,,,,,,,,NRC Report No: 464728,,,
806734849,ERNS,,,,,TAMPA BAY,GADSON POINT CUT,TAMPA,FL,,,,,,,,,,,,NRC Report No: 428810,,,
806741023,ERNS,,,,,TAMPA BAY,"BIG BEN RD,APOLLO BEACH",TAMPA,FL,,,,,,,,,,,,NRC Report No: 416616,,,
806741799,ERNS,,,,,OLD TAMPA BAY AT,BAY CREST DR,TAMPA,FL,33606,,,,,,,,,,,NRC Report No: 378770,,,
806743780,ERNS,,,,,TAMPA / TAMPA BAY,,TAMPA,FL,,,,,,,,,,,,NRC Report No: 357484,,,
806744751,ERNS,,,,,TAMPA BAY NEAR COCKROACH,BAY,TAMPA,FL,,-82.5027161,27.6947037,,,,,,,,,NRC Report No: 370505,,,
806747035,ERNS,,,,,"TAMPA SHRIMP DOCKS ,",EAST BAY,TAMPA,FL,,,,,,,,,,,,NRC Report No: 342789,,,
806751486,ERNS,,,,,TAMPA BAY,NEAR BIG BEN POWER PLANT,TAMPA,FL,,,,,,,,,,,,NRC Report No: 371342,,,
806772076,ERNS,,,,,TAMPA SHIP CHANNEL IN,"VICINITY OF SUNSHINE,BRIDGE",TAMPA,FL,,-82.444134,27.9454858,,,,,,,,,NRC Report No: 191572,,,
806782537,ERNS,,,,,TAMPA BAY,,TAMPA,FL,,,,,,,,,,,,NRC Report No: 60325,,,
806792761,ERNS,,,,,DEAD END OF BIG BEN,ROAD AND TAMPA BAY,TAMPA,FL,33601,,,,,,,,,,,NRC Report No: 99938,,,
806795918,ERNS,,,,,PORT OF TAMPA,,TAMPA,FL,,,,,,,,,,,,NRC Report No: 40933,,,
806800727,ERNS,,,,,BERTH 211,PORT TAMPA,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,NRC Report No: 22577,,,
806802544,ERNS,,,,,TAMPA BAY,"LAT 27-53.01N,LONG 082-25.43W",,FL,,-82.5436722,27.763383,,,,,,,,,NRC Report No: 1033024,,,
806808827,ERNS,,,,,IN THE WATER,OFF OF TAMPA,TAMPA,FL,,,,,,,,,,,,NRC Report No: 808846,,,
806810986,ERNS,,,,,TAMPA BAY,,TAMPA,FL,,,,,,,,,,,,NRC Report No: 1022637,,,
806813883,ERNS,,,,,NEAR TAMPA INT AIRPORT,,TAMPA,FL,,,,,,,,,,,,NRC Report No: 596513,,,
806814610,ERNS,,,,,PORT OF TAMPA,PIER #2,TAMPA,FL,,,,,,,,,,,,NRC Report No: 730057,,,
806820055,ERNS,,,,,UNDER WAY IN TAMPA BAY,NEAR GAYTECHS TERMINAL,TAMPA,FL,,-82.5314921,27.9452019,,,,,,,,,NRC Report No: 534768,,,
806820637,ERNS,,,,,TAMPA ST,,TAMAP,FL,,,,,,,,,,,,NRC Report No: 612860,,,
806822613,ERNS,,,,,PORT OF TAMPA,BERTH 265-267,TAMPA,FL,,,,,,,,,,,,NRC Report No: 366727,,,
806832044,ERNS,,,,,INTO TAMPA BAY,,TAMPA,FL,,,,,,,,,,,,NRC Report No: 69514,,,
806833894,ERNS,,,,,PORT OF TAMPA,CUT D CHANNEL,TAMPA,FL,,,,,,,,,,,,NRC Report No: 790114,,,
806836788,ERNS,,,,,HILLSBOROUGH RIVER,"BY TAMPA GENERAL HOSPITAL,DAVIS ISLAND",TAMPA,FL,,-82.3722175,28.028836,,,,,,,,,NRC Report No: 328488,,,
806839482,ERNS,,,,,EAST BAY TAMPA,COVERS BERTH 204 TO BERTH 210,TAMPA,FL,,-82.4169043,27.9611522,,,,,,,,,NRC Report No: 522854,,,
